country_name,Year,urbanization,gdp_per_cap,inflation,gdp_current,unemployment,literacy_adult,health_exp,literacy_youth,life_exp,re_consumption,ff_consumption,energy_use
Brazil,1971,56.894,494.80274991997,25.565203604580574,48869830901.7878,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,57.586,30.49715847467212,43.6543158209641,706.539047007619
British Virgin Islands,1971,17.174,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,67.09,30.49715847467212,65.53970512964571,2326.432009376933
Brunei Darussalam,1971,63.412,1424.45285247922,25.565203604580574,197523179.241883,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,64.699,30.49715847467212,91.0548970715168,1278.31624190501
Bulgaria,1971,53.36,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,70.8736585365854,30.49715847467212,97.5216127997793,2228.68705114981
Burkina Faso,1971,5.861,84.5179745984608,2.06121817995227,482411103.787272,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,39.559,30.49715847467212,65.53970512964571,2326.432009376933
Burundi,1971,2.97,70.5855233745532,3.85096274044459,252842285.714286,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,42.965,30.49715847467212,65.53970512964571,2326.432009376933
Cabo Verde,1971,19.9,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,54.813,30.49715847467212,65.53970512964571,2326.432009376933
Cambodia,1971,18.717,144.842367453274,25.565203604580574,969911421.39418,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,39.507,30.49715847467212,65.53970512964571,2326.432009376933
Cameroon,1971,21.584,186.641900752521,4.01402961809855,1236941200.95222,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,48.251,30.49715847467212,9.00709969816543,406.676122432043
Cayman Islands,1971,100.0,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,65.53970512964571,2326.432009376933
Central African Republic,1971,28.356,95.41894577153,25.565203604580574,201450768.367553,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,45.688,30.49715847467212,65.53970512964571,2326.432009376933
Chad,1971,12.313,134.098108584717,25.565203604580574,501866730.713995,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,40.19,30.49715847467212,65.53970512964571,2326.432009376933
Channel Islands,1971,35.803,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,71.685,30.49715847467212,65.53970512964571,2326.432009376933
Chile,1971,75.883,1090.11445220707,20.0522312040536,10884114754.0984,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,62.732,30.49715847467212,79.2179111384754,871.756558095056
China,1971,17.292,118.654577785346,25.565203604580574,99800958648.1436,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,57.565,30.49715847467212,59.8993427574403,464.933156978023
Colombia,1971,57.39,365.345951070262,11.9402616979216,7820380970.53674,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,62.051,30.49715847467212,63.938178141583,647.113652981141
Comoros,1971,19.75,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,45.581,30.49715847467212,65.53970512964571,2326.432009376933
"Congo, Dem. Rep.",1971,24.847,270.109753514682,5.77734982596516,5594770359.28144,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,43.656,30.49715847467212,12.2748199450421,322.452009737675
"Congo, Rep.",1971,39.919,223.675315936339,25.565203604580574,322128019.323561,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,54.043,30.49715847467212,37.7204436403681,353.099900774845
Costa Rica,1971,39.445,565.290378565387,3.08304841408707,1077152902.29104,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.301,30.49715847467212,58.2839632530665,424.045624056015
Cote d'Ivoire,1971,28.934,277.000367745801,-0.443745436275732,1584128262.08933,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,44.992,30.49715847467212,33.2285777133267,429.26684603786
Croatia,1971,41.168,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.1401707317073,30.49715847467212,65.53970512964571,2326.432009376933
Cuba,1971,60.976,766.106950711573,25.565203604580574,6914658400.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,68.918,30.49715847467212,63.4827978786498,1161.97630568413
Curacao,1971,78.799,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,100.0,37113.339530087
Cyprus,1971,41.283,10212.316585517958,4.14400612825457,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.33,30.49715847467212,98.4464111467403,911.2494626893
Czechia,1971,65.295,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.6770731707317,30.49715847467212,99.4207637857082,4618.40871126606
Denmark,1971,80.239,3845.50608879175,5.86986959071901,19085731252.4407,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,73.4146341463415,30.49715847467212,99.1318225943362,3728.53802220617
Djibouti,1971,62.878,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,47.358,30.49715847467212,65.53970512964571,2326.432009376933
Dominica,1971,39.47,10212.316585517958,3.6374060388718,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,65.53970512964571,2326.432009376933
Dominican Republic,1971,41.351,362.295131505632,3.58002889678133,1666500000.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,56.782,30.49715847467212,48.2182766512958,508.83737068303
Ecuador,1971,39.813,433.671004346013,8.38402539015844,2754220263.02528,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,57.633,30.49715847467212,49.0576134134015,352.219607037946
"Egypt, Arab Rep.",1971,41.838,242.133278552616,3.14042171394198,8609283346.08518,1.82000005245209,81.22848901373266,6.2044559082672714,88.20511222025547,50.386,30.49715847467212,86.0830515985032,219.352649339974
El Salvador,1971,39.544,319.88047497175,0.445808667692474,1186120000.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,52.241,30.49715847467212,28.3742510749076,472.493601689316
Equatorial Guinea,1971,27.045,208.195346581519,25.565203604580574,64946954.756798,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,36.263,30.49715847467212,65.53970512964571,2326.432009376933
Eritrea,1971,12.841,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,41.483,30.49715847467212,65.53970512964571,2326.432009376933
Estonia,1971,65.483,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.8151707317073,30.49715847467212,65.53970512964571,2326.432009376933
Eswatini,1971,10.458,299.98114888954,2.32166117555597,136465324.384787,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,51.31,30.49715847467212,65.53970512964571,2326.432009376933
Ethiopia,1971,8.756,10212.316585517958,0.536224281695152,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,42.892,30.49715847467212,3.44399439428156,478.040862013401
Faroe Islands,1971,28.417,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,65.53970512964571,2326.432009376933
Fiji,1971,35.147,460.500609147337,9.13819368879201,247749327.721267,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,61.796,30.49715847467212,65.53970512964571,2326.432009376933
Finland,1971,64.523,2716.19009222861,6.47576543061844,12527405512.9298,2.25999999046326,81.22848901373266,6.2044559082672714,88.20511222025547,70.0175609756098,30.49715847467212,71.3459888276889,3939.2110879933
France,1971,71.459,3180.3374404808,5.3975186559511,165966615366.402,2.67000007629395,81.22848901373266,6.2044559082672714,88.20511222025547,71.9073170731707,30.49715847467212,89.9214324749079,3038.61861505543
French Polynesia,1971,56.203,2431.1716930765,25.565203604580574,296865513.098185,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,62.681,30.49715847467212,65.53970512964571,2326.432009376933
Gabon,1971,34.082,626.031581553483,3.86326089701567,381687073.052087,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,53.073,30.49715847467212,54.5627452793791,1755.7410040791
"Gambia, The",1971,20.63,102.382635440346,3.05622578045006,55728608.974983,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,40.347,30.49715847467212,65.53970512964571,2326.432009376933
Georgia,1971,48.474,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,64.753,30.49715847467212,65.53970512964571,2326.432009376933
Germany,1971,72.332,3192.13361563743,5.24097417077837,249985055484.303,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,70.676756097561,30.49715847467212,98.0588816459674,3895.26472554782
Ghana,1971,29.174,265.357347881173,9.55882353746773,2417107708.25317,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,47.798,30.49715847467212,21.9975323944151,328.956760646042
Gibraltar,1971,100.0,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,71.017,30.49715847467212,100.0,1090.76803723817
Greece,1971,64.951,1652.32595586747,3.28947072230335,14591750000.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,73.0095609756098,30.49715847467212,92.2033101763602,984.042076150522
Greenland,1971,73.433,1876.50323874687,25.565203604580574,88570952.8688525,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,65.53970512964571,2326.432009376933
Grenada,1971,32.281,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.479,30.49715847467212,65.53970512964571,2326.432009376933
Guam,1971,67.153,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,65.193,30.49715847467212,65.53970512964571,2326.432009376933
Guatemala,1971,35.861,355.090371107723,-0.453591880763762,1984800000.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,50.484,30.49715847467212,29.2830418308795,489.217314484156
Guinea,1971,16.641,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,39.308,30.49715847467212,65.53970512964571,2326.432009376933
Guinea-Bissau,1971,15.293,132.110891549799,25.565203604580574,78540057.1372471,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,38.368,30.49715847467212,65.53970512964571,2326.432009376933
Guyana,1971,29.533,395.081131356597,25.565203604580574,282050000.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,60.555,30.49715847467212,65.53970512964571,2326.432009376933
Haiti,1971,20.222,76.1157790653494,9.57958328225631,362800000.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,47.719,30.49715847467212,8.40036001637888,315.619490758584
Honduras,1971,29.569,254.925804733808,2.22324794223761,731000000.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,54.966,30.49715847467212,27.1354939027024,484.442725564873
"Hong Kong SAR, China",1971,88.039,1106.46971695915,25.565203604580574,4476001946.01486,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,71.4585365853659,30.49715847467212,98.3818230037075,741.963266012409
Hungary,1971,60.539,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.0524390243903,30.49715847467212,95.1468251783866,1836.34975211567
Iceland,1971,85.269,3252.09917788448,6.73187452980987,670251136.363636,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,73.5704878048781,30.49715847467212,53.1285150843177,4378.31031839222
India,1971,19.991,118.159798506575,3.07993868406547,67350988021.3932,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,48.632,30.49715847467212,35.1197934323141,266.347982347441
Indonesia,1971,17.338,78.8657567396482,4.23374894488334,9333536359.74431,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,53.576,30.49715847467212,24.6765538776127,296.132948212054
"Iran, Islamic Rep.",1971,42.11,469.083512080606,4.19529837265424,13731801564.0908,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,51.124,30.49715847467212,97.727346518635,567.091594422594
Iraq,1971,57.214,380.637512609983,3.59589041076036,3865346534.65347,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,60.909,30.49715847467212,99.0728012057494,395.416688331025
Ireland,1971,52.269,1703.93218277317,8.96174863417671,5098250287.46646,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,71.6758536585366,30.49715847467212,79.7917274475598,2245.32344045053
Isle of Man,1971,55.556,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,65.956,30.49715847467212,65.53970512964571,2326.432009376933
Israel,1971,84.789,10212.316585517958,11.972577317106,206332249268.0732,3.46000003814697,81.22848901373266,6.2044559082672714,88.20511222025547,71.7190243902439,30.49715847467212,99.9845453286209,1870.1091560769
Italy,1971,64.75,2305.60975059607,4.79166438333785,124672365792.759,5.44000005722046,81.22848901373266,6.2044559082672714,88.20511222025547,71.8068292682927,30.49715847467212,93.4644277422204,1949.14872333929
Jamaica,1971,41.858,816.40973877851,5.3361792958586,1539865513.92891,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.795,30.49715847467212,86.2206009044804,1065.8979727412
Japan,1971,72.666,2272.07780221047,6.39534883720931,240151807460.241,1.20000004768372,81.22848901373266,6.2044559082672714,88.20511222025547,72.8829268292683,30.49715847467212,96.5139978656103,2531.08853609847
Jordan,1971,56.308,414.491901930353,4.81586402365269,678241388.966676,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,61.612,30.49715847467212,99.2342705563827,300.883079104332
Kazakhstan,1971,50.753,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,60.6475609756098,30.49715847467212,65.53970512964571,2326.432009376933
Kenya,1971,10.778,149.464026233925,3.78020612544905,1778391289.19123,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,54.258,30.49715847467212,21.0622979543298,444.747667701787
Kiribati,1971,25.348,261.017040721491,25.565203604580574,15278632.4786325,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,55.097,30.49715847467212,65.53970512964571,2326.432009376933
"Korea, Dem. People's Rep.",1971,54.702,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,61.176,30.49715847467212,92.4336822724296,1262.1235232218
"Korea, Rep.",1971,42.261,301.176567717333,13.5117023313079,9903499927.98502,4.57000017166138,81.22848901373266,6.2044559082672714,88.20511222025547,62.6121951219512,30.49715847467212,99.3310870463035,516.110749286312
Kosovo,1971,53.867554856361366,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,64.874,30.49715847467212,65.53970512964571,2326.432009376933
Kuwait,1971,86.444,4518.71056878217,25.565203604580574,3880370401.57259,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,67.058,30.49715847467212,99.819771701021,7129.37300724089
Kyrgyz Republic,1971,37.609,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,58.3039268292683,30.49715847467212,65.53970512964571,2326.432009376933
Lao PDR,1971,9.955,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,43.983,30.49715847467212,65.53970512964571,2326.432009376933
Latvia,1971,61.433,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,70.1646341463415,30.49715847467212,65.53970512964571,2326.432009376933
Lebanon,1971,61.06,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.823,30.49715847467212,90.8842768180318,756.833052363565
Lesotho,1971,9.039,72.1611645369683,25.565203604580574,76482102.9082774,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,51.293,30.49715847467212,65.53970512964571,2326.432009376933
Liberia,1971,26.86,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,40.94,30.49715847467212,65.53970512964571,2326.432009376933
Libya,1971,52.992,10212.316585517958,-3.10384940810851,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,56.337,30.49715847467212,93.820776797343,801.791841987009
Liechtenstein,1971,18.364,4874.68644197352,25.565203604580574,104888628.171944,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,65.53970512964571,2326.432009376933
Lithuania,1971,50.719,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,71.7353658536585,30.49715847467212,65.53970512964571,2326.432009376933
Luxembourg,1971,74.916,4435.39800823681,4.67221498041405,1518773421.37846,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.195243902439,30.49715847467212,96.0918434994489,11863.0895885474
"Macao SAR, China",1971,97.208,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.582,30.49715847467212,65.53970512964571,2326.432009376933
Madagascar,1971,14.526,175.354896609094,5.38588149243493,1199507629.99395,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,47.889,30.49715847467212,65.53970512964571,2326.432009376933
Malawi,1971,6.345,77.045539429817,25.565203604580574,365386929.835119,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,37.239,30.49715847467212,65.53970512964571,2326.432009376933
Malaysia,1971,34.271,402.209657196733,1.61303596395806,4244340333.51899,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,63.584,30.49715847467212,75.2330386950626,573.611874354244
Maldives,1971,12.842,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,46.125,30.49715847467212,65.53970512964571,2326.432009376933
Mali,1971,14.697,63.2564575320351,25.565203604580574,395218629.372336,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,32.937,30.49715847467212,65.53970512964571,2326.432009376933
Malta,1971,89.708,874.066335595898,2.32381215838811,264579879.784878,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.2225365853659,30.49715847467212,65.53970512964571,695.95639246779
Marshall Islands,1971,56.103,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,65.53970512964571,2326.432009376933
Mauritania,1971,15.636,290.194055937385,25.565203604580574,335569088.717811,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,51.387,30.49715847467212,65.53970512964571,2326.432009376933
Mauritius,1971,43.326,10212.316585517958,0.316344463692497,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,60.9889756097561,30.49715847467212,23.3831883421609,434.19563171002
Mexico,1971,59.779,755.332488401455,5.46902899376842,39200000000.0,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,61.155,30.49715847467212,83.192252602741,828.027016624541
"Micronesia, Fed. Sts.",1971,25.068,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,61.518,30.49715847467212,65.53970512964571,2326.432009376933
Moldova,1971,32.879,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,63.799,30.49715847467212,65.53970512964571,2326.432009376933
Monaco,1971,100.0,13313.7540826885,25.565203604580574,327651487.974965,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,65.53970512964571,2326.432009376933
Mongolia,1971,45.77,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,53.345,30.49715847467212,65.53970512964571,2326.432009376933
Montenegro,1971,27.769,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,69.5301707317073,30.49715847467212,65.53970512964571,2326.432009376933
Morocco,1971,35.012,276.505889892578,4.15535206835327,4356633663.36634,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,49.243,30.49715847467212,73.5645461366814,188.465041812047
Mozambique,1971,9.298,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,41.739,30.49715847467212,13.442482126264,799.749503936615
Myanmar,1971,23.215,20.0386644274728,2.08791208791184,559378375.675676,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,51.215,30.49715847467212,19.089697219324,283.186147581907
Namibia,1971,22.559,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,54.237,30.49715847467212,65.53970512964571,2326.432009376933
Nauru,1971,100.0,10212.316585517958,25.565203604580574,206332249268.0732,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,66.29414857279322,30.49715847467212,65.53970512964571,2326.432009376933
Nepal,1971,4.005,69.1017185775619,-1.99950384520828,882765471.604938,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,43.312,30.49715847467212,1.653869097904,286.321974313633
Netherlands,1971,61.913,3378.61479729144,7.47767867671158,44579122807.0175,8.118803173433337,81.22848901373266,6.2044559082672714,88.20511222025547,73.809512195122,30.49715847467212,99.9754382823641,3855.22676612833
